user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
4114,full_active,0,1,1,64,"(50,100]",31,"[10,100)",23,"[5,30)",870,730+,0,4,25,1000,1,0,0,25,90,5,3,0,1,0,0,0,0,0
4115,full_active,0,0,0,32,"(10,50]",3,"[1,10)",2,"[1,5)",1229,730+,0,4,8,137,1,0,0,12,88,6,3,0,1,0,0,0,0,0
4116,full_active,0,0,0,48,"(50,100]",1,"[1,10)",0,0,266,181-365,1,1,8,314,0,0,1,20,58,5,2,0,0,0,0,0,0,0
4117,full_active,0,0,0,17,"(10,50]",1,"[1,10)",0,0,89,91-180,0,2,16,581,1,0,1,7,175,3,3,0,0,0,0,0,0,0
4118,high_active,0,0,0,15,"(10,50]",0,0,0,0,216,181-365,0,1,17,605,0,0,1,6,123,2,2,0,0,0,0,0,0,0
4119,full_active,0,0,0,6,"(0,10]",1,"[1,10)",0,0,1090,730+,0,1,17,661,1,0,0,34,193,6,2,0,0,0,0,0,0,0
4120,full_active,0,0,0,1100,500+,3,"[1,10)",3,"[1,5)",142,91-180,0,5,17,665,2,0,1,37,28,3,3,0,1,0,0,0,0,0
4121,full_active,0,0,0,11,"(10,50]",0,0,0,0,98,61-90,0,1,25,1044,0,0,1,3,297,4,2,0,0,0,0,0,0,0
4122,full_active,0,0,0,1,"(0,10]",0,0,0,0,162,91-180,0,2,17,659,1,0,0,21,308,5,3,0,0,0,0,0,0,0
4123,full_active,0,0,0,116,"(50,100]",1,"[1,10)",1,"[1,5)",81,91-180,0,1,25,1024,0,0,1,4,192,5,3,0,0,0,0,0,0,0
4124,full_active,0,0,1,1258,500+,188,"[100,1k)",55,"[30,60)",626,366-730,1,6,17,659,1,0,0,12,338,3,3,0,0,1,0,0,0,0
4125,full_active,0,0,0,7,"(0,10]",0,0,0,0,157,91-180,1,2,25,981,1,0,1,6,35,5,2,0,0,0,0,1,1,0
4126,full_active,0,0,0,14,"(10,50]",1,"[1,10)",0,0,98,61-90,0,1,24,877,1,0,1,16,291,3,4,0,0,0,0,0,0,0
4127,full_active,0,0,0,413,"(250,500]",2,"[1,10)",1,"[1,5)",230,181-365,0,4,1,452,1,0,1,46,210,6,3,2,0,0,0,0,0,0
4128,full_active,0,0,0,7,"(0,10]",0,0,0,0,277,181-365,1,3,17,662,1,0,1,46,208,5,0,0,0,0,0,0,0,0
4129,full_active,0,0,0,53,"(10,50]",1,"[1,10)",0,0,204,181-365,0,1,24,907,1,0,1,3,297,4,3,0,0,0,0,0,0,0
4130,high_active,0,0,0,180,"(150,250]",1,"[1,10)",1,"[1,5)",184,91-180,1,4,13,549,0,0,0,13,292,4,2,0,0,0,1,0,0,0
4131,UNKNOWN,0,0,0,66,"(50,100]",8,"[1,10)",6,"[5,30)",109,61-90,0,3,23,19,,0,1,37,249,6,3,0,0,0,0,0,0,0
4132,full_active,0,0,1,597,"(250,500]",21,"[10,100)",4,"[1,5)",232,181-365,0,4,25,1026,0,0,0,34,198,6,3,0,1,0,0,0,0,0
4133,high_active,0,0,1,166,"(150,250]",1,"[1,10)",0,0,112,91-180,0,3,8,373,1,0,1,10,37,1,3,0,0,0,1,0,0,0
4134,full_active,0,0,0,1999,500+,2,"[1,10)",1,"[1,5)",282,181-365,0,6,17,659,1,0,0,12,226,3,2,0,1,1,0,0,0,0
4135,full_active,0,0,0,8,"(0,10]",0,0,0,0,179,91-180,1,4,1,456,3,0,1,37,282,1,4,2,1,0,1,0,0,0
4136,full_active,0,0,0,874,500+,5,"[1,10)",4,"[1,5)",182,181-365,0,3,8,213,2,0,1,15,179,4,2,0,0,0,0,0,0,0
4137,full_active,0,0,0,48,"(10,50]",1,"[1,10)",1,"[1,5)",99,61-90,0,1,24,882,1,0,0,21,280,1,0,0,0,0,0,0,0,0
4138,full_active,0,0,0,3,"(0,10]",0,0,0,0,147,91-180,0,1,8,140,1,0,0,11,242,5,4,0,0,0,0,0,0,0
4139,high_active,0,0,0,3,"(0,10]",1,"[1,10)",0,0,350,181-365,0,1,25,978,1,0,0,34,218,6,2,0,0,0,0,0,0,0
4140,full_active,0,0,0,18,"(10,50]",0,0,0,0,35,31-60,0,1,8,143,0,0,1,19,117,5,2,0,0,0,0,0,0,0
4141,full_active,0,0,0,96,"(50,100]",2,"[1,10)",2,"[1,5)",325,181-365,1,1,1,458,4,0,0,25,306,3,0,2,0,0,0,0,0,0
4142,full_active,0,0,0,35,"(10,50]",1,"[1,10)",1,"[1,5)",871,730+,0,3,17,604,0,0,0,12,338,3,4,0,0,0,0,0,0,0
4143,full_active,0,0,0,16,"(10,50]",2,"[1,10)",1,"[1,5)",101,61-90,1,4,24,865,2,0,1,10,147,1,2,0,0,0,0,0,0,0
4144,full_active,0,0,0,43,"(10,50]",5,"[1,10)",5,"[5,30)",124,91-180,0,4,1,452,1,0,1,16,291,3,4,2,0,0,0,0,0,0
4145,full_active,0,0,1,44,"(50,100]",14,"[10,100)",2,"[1,5)",108,91-180,0,2,17,624,1,0,1,3,297,4,2,0,1,0,0,0,0,0
4146,full_active,0,0,0,38,"(10,50]",5,"[1,10)",0,0,349,181-365,1,3,17,632,2,0,1,8,45,3,4,0,1,0,0,0,0,0
4147,full_active,0,0,1,31,"(10,50]",0,0,0,0,1128,730+,0,1,24,887,2,0,1,3,297,4,2,0,0,0,1,0,0,0
4148,full_active,0,0,0,17,"(10,50]",2,"[1,10)",1,"[1,5)",321,181-365,0,4,1,454,2,0,0,25,306,3,2,2,1,0,0,0,0,0
4149,full_active,0,0,0,16,"(10,50]",5,"[1,10)",0,0,274,181-365,0,1,24,902,1,0,1,4,98,6,0,0,0,0,0,0,0,0
4150,full_active,0,0,0,6,"(0,10]",0,0,0,0,39,31-60,0,2,17,642,2,0,1,7,172,6,3,0,0,0,0,0,0,0
4151,full_active,0,0,0,78,"(50,100]",16,"[10,100)",15,"[5,30)",136,91-180,0,3,8,351,0,0,1,0,109,3,2,0,0,0,0,0,0,0
4152,full_active,0,0,0,28,"(10,50]",0,0,0,0,133,91-180,0,2,10,468,0,0,1,46,166,4,2,0,0,0,0,0,0,0
4153,full_active,0,0,0,186,"(150,250]",5,"[1,10)",1,"[1,5)",597,366-730,1,1,13,541,0,0,0,12,77,5,3,0,0,1,0,0,0,0
4154,full_active,0,0,0,150,"(150,250]",17,"[10,100)",9,"[5,30)",283,181-365,1,6,8,214,1,0,0,25,322,6,4,0,0,0,0,0,0,0
4155,high_active,0,0,0,16,"(10,50]",0,0,0,0,60,31-60,1,2,17,645,2,0,0,13,292,4,2,0,0,0,0,0,0,0
4156,full_active,0,0,0,48,"(10,50]",0,0,0,0,86,61-90,1,6,8,340,0,0,1,37,139,4,2,0,1,1,1,0,0,0
4157,full_active,0,0,0,262,"(250,500]",1,"[1,10)",1,"[1,5)",1389,730+,1,5,8,343,1,0,0,11,78,6,2,0,1,0,0,0,0,0
4158,full_active,0,0,0,181,"(150,250]",7,"[1,10)",2,"[1,5)",344,181-365,0,6,8,151,1,0,1,15,179,4,0,0,0,1,0,0,0,0
4159,full_active,0,0,0,71,"(50,100]",19,"[10,100)",17,"[5,30)",505,366-730,1,2,8,363,2,0,0,18,286,1,2,0,1,0,0,0,0,0
4160,full_active,0,0,0,1,"(0,10]",1,"[1,10)",0,0,203,181-365,0,1,10,469,1,0,1,37,282,1,3,0,0,0,0,0,0,0
4161,full_active,0,0,0,33,"(10,50]",1,"[1,10)",0,0,210,181-365,0,1,25,1018,0,0,1,6,14,4,4,0,0,1,0,0,0,0
4162,full_active,0,0,0,45,"(10,50]",1,"[1,10)",0,0,156,91-180,1,3,17,636,1,0,1,15,179,4,3,0,0,0,0,0,0,0
4163,full_active,0,0,0,66,"(50,100]",7,"[1,10)",2,"[1,5)",290,181-365,1,2,25,1045,0,0,0,11,78,6,3,0,0,0,0,0,0,0
4164,high_active,0,0,0,4,"(0,10]",0,0,0,0,76,61-90,1,2,21,761,,6,2,32,182,0,0,0,0,0,0,0,0,0
4165,UNKNOWN,0,0,0,51,"(50,100]",15,"[10,100)",0,0,312,181-365,1,2,25,1049,0,0,1,45,21,1,2,0,0,0,0,0,0,0
4166,full_active,0,0,0,336,"(250,500]",54,"[10,100)",49,"[30,60)",119,91-180,0,6,24,834,1,0,0,25,311,1,3,0,0,0,0,0,0,0
4167,full_active,0,0,1,431,"(250,500]",64,"[10,100)",1,"[1,5)",382,181-365,1,1,8,214,1,0,1,19,111,6,2,0,1,1,0,0,0,1
4168,full_active,0,0,0,2,"(0,10]",0,0,0,0,213,181-365,0,1,1,451,2,0,1,4,98,6,3,2,0,0,0,0,0,0
4169,full_active,0,0,0,1,"(0,10]",0,0,0,0,283,181-365,0,1,17,614,1,0,0,34,193,6,2,0,0,0,0,0,0,0
4170,full_active,0,0,0,54,"(50,100]",11,"[10,100)",0,0,287,181-365,1,4,8,156,0,0,0,25,143,1,2,0,1,0,0,0,0,0
4171,high_active,0,0,1,34,"(10,50]",17,"[10,100)",4,"[1,5)",872,730+,0,2,1,446,1,0,1,4,61,5,2,2,0,0,0,0,0,0
4172,full_active,0,0,1,194,"(150,250]",2,"[1,10)",1,"[1,5)",36,31-60,0,4,17,614,1,0,0,12,329,1,2,0,0,0,0,0,0,0
4173,middle_active,0,0,0,3,"(0,10]",0,0,0,0,15,15-30,0,1,13,541,0,0,1,16,112,6,3,0,0,0,0,0,0,0
4174,high_active,0,0,1,43,"(10,50]",2,"[1,10)",0,0,807,730+,0,1,24,823,0,0,1,4,244,5,2,0,1,0,1,0,0,0
4175,UNKNOWN,0,0,0,26,"(10,50]",3,"[1,10)",0,0,7,15-30,0,3,8,161,1,0,0,12,226,3,2,0,0,0,0,0,0,0
4176,full_active,0,0,0,319,"(250,500]",20,"[10,100)",2,"[1,5)",436,366-730,0,3,8,419,2,0,1,37,139,4,2,0,0,1,0,0,0,0
4177,full_active,0,0,0,382,"(250,500]",1,"[1,10)",1,"[1,5)",295,181-365,1,4,25,985,0,0,1,6,323,3,2,0,0,0,1,0,0,0
4178,full_active,0,0,0,99,"(150,250]",8,"[10,100)",4,"[1,5)",219,181-365,0,6,24,909,1,0,0,25,264,3,3,0,0,0,0,0,0,0
4179,full_active,0,0,1,831,500+,6,"[1,10)",4,"[1,5)",1049,730+,1,4,25,999,1,0,1,6,35,5,2,0,1,1,1,0,1,1
4180,full_active,0,0,0,2,"(0,10]",0,0,0,0,191,91-180,0,1,1,451,3,0,0,34,95,6,0,2,1,0,0,0,0,0
4181,full_active,0,0,1,328,"(250,500]",14,"[10,100)",5,"[5,30)",470,366-730,1,3,17,607,1,0,1,3,297,4,2,0,1,0,0,0,0,0
4182,full_active,0,0,0,420,"(250,500]",5,"[1,10)",0,0,303,181-365,1,1,8,281,0,0,1,8,103,3,2,0,0,0,0,0,0,0
4183,full_active,0,0,0,44,"(10,50]",7,"[1,10)",1,"[1,5)",385,181-365,1,1,24,871,1,0,1,0,64,5,0,0,0,0,0,1,0,0
4184,full_active,0,0,0,2000,500+,3,"[1,10)",2,"[1,5)",207,181-365,1,6,24,925,1,0,0,25,90,5,0,0,0,0,1,0,0,0
4185,full_active,0,0,0,382,"(250,500]",1,"[1,10)",0,0,249,181-365,0,6,21,727,1,0,0,40,92,4,2,0,0,0,1,0,0,0
4186,full_active,0,0,0,36,"(10,50]",1,"[1,10)",0,0,169,91-180,0,1,8,234,1,0,1,6,144,6,2,0,0,0,0,0,0,0
4187,full_active,0,0,0,8,"(0,10]",1,"[1,10)",1,"[1,5)",139,91-180,0,1,8,262,2,0,1,16,291,3,4,0,0,0,0,0,0,0
4188,full_active,0,0,0,61,"(50,100]",19,"[10,100)",18,"[5,30)",224,181-365,0,4,8,133,1,0,1,6,207,6,4,0,1,0,0,0,0,0
4189,full_active,0,0,0,1561,500+,8,"[1,10)",6,"[5,30)",302,181-365,1,6,8,231,2,0,0,12,226,3,2,0,0,0,0,0,0,0
4190,full_active,0,0,0,1754,500+,6,"[1,10)",7,"[5,30)",376,181-365,1,6,17,662,1,0,1,3,297,4,2,0,0,0,0,0,0,0
4191,high_active,0,0,1,29,"(10,50]",1,"[1,10)",0,0,273,181-365,1,4,24,861,2,0,0,21,84,1,2,0,1,1,1,0,0,0
4192,full_active,0,0,0,333,"(250,500]",7,"[1,10)",1,"[1,5)",312,181-365,1,4,8,302,1,0,0,40,92,4,2,0,1,0,0,0,0,0
4193,full_active,0,0,0,10,"(0,10]",1,"[1,10)",1,"[1,5)",83,61-90,0,1,10,468,0,0,0,36,310,1,4,0,0,0,0,0,0,0
4194,full_active,0,0,0,394,"(250,500]",19,"[10,100)",10,"[5,30)",373,181-365,0,5,17,659,1,0,0,12,6,1,2,0,0,1,0,0,0,0
4195,full_active,0,0,1,643,500+,35,"[10,100)",0,0,1306,730+,0,1,24,834,1,0,0,5,18,1,3,0,1,0,0,0,0,0
4196,full_active,0,0,0,8,"(0,10]",1,"[1,10)",0,0,176,181-365,0,3,1,435,4,0,0,34,215,3,2,2,0,0,0,0,0,0
4197,full_active,0,0,1,371,"(250,500]",16,"[10,100)",2,"[1,5)",913,730+,1,5,17,654,2,0,0,13,102,3,2,0,0,1,0,0,0,0
4198,full_active,0,0,1,252,"(250,500]",32,"[10,100)",9,"[5,30)",312,181-365,0,3,24,845,4,0,0,5,124,1,3,0,0,0,0,0,0,0
4199,full_active,0,0,0,1183,500+,3,"[1,10)",0,0,230,181-365,1,6,8,343,1,0,1,19,238,6,3,0,1,0,0,0,0,0
4200,full_active,0,0,1,205,"(150,250]",2,"[1,10)",0,0,192,91-180,0,3,25,1013,3,0,1,6,123,2,2,0,0,0,0,0,0,0
4201,full_active,0,0,0,33,"(10,50]",0,0,0,0,364,181-365,1,2,23,1073,,0,1,3,297,4,3,0,0,0,0,0,0,0
4202,full_active,0,0,0,26,"(10,50]",6,"[1,10)",1,"[1,5)",268,181-365,0,1,25,1030,0,0,0,11,125,6,4,0,1,1,0,0,0,0
4203,full_active,0,0,0,6,"(0,10]",0,0,0,0,75,31-60,0,1,8,377,0,0,1,6,174,6,3,0,0,0,0,0,0,0
4204,UNKNOWN,0,0,0,11,"(0,10]",0,0,0,0,59,31-60,0,1,25,952,0,0,0,11,242,5,2,0,0,0,0,0,0,0
4205,high_active,0,0,0,27,"(10,50]",0,0,0,0,241,181-365,0,4,24,846,2,0,1,4,61,5,4,0,1,0,1,0,0,0
4206,UNKNOWN,0,0,0,6,"(0,10]",0,0,0,0,25,15-30,0,1,14,573,2,0,0,2,51,2,2,0,0,1,0,0,0,0
4207,full_active,0,0,0,109,"(100,150]",35,"[10,100)",30,"[30,60)",274,181-365,1,3,25,1051,1,0,1,37,277,1,3,0,0,0,0,0,0,0
4208,full_active,0,0,0,1,"(0,10]",0,0,0,0,25,31-60,1,1,25,976,1,0,1,4,339,6,3,0,0,0,0,0,0,0
4209,high_active,0,0,0,39,"(10,50]",0,0,0,0,250,181-365,0,1,21,771,1,0,1,37,240,3,4,0,0,0,0,0,0,0
4210,full_active,0,0,1,36,"(10,50]",5,"[1,10)",3,"[1,5)",317,181-365,0,3,8,386,2,0,1,4,244,5,0,0,1,0,0,0,0,0
4211,full_active,0,0,0,8,"(0,10]",2,"[1,10)",0,0,261,181-365,0,1,24,861,2,0,1,6,257,3,2,0,0,0,0,0,0,0
4212,full_active,0,0,0,61,"(50,100]",6,"[1,10)",4,"[1,5)",266,181-365,1,5,17,662,1,0,0,29,241,1,2,0,0,0,0,0,0,0
4213,full_active,0,0,0,129,"(100,150]",6,"[1,10)",0,0,200,91-180,0,1,25,1026,0,0,1,6,17,5,4,0,0,0,0,0,0,0
4214,full_active,0,0,0,29,"(10,50]",10,"[10,100)",0,0,302,181-365,1,1,13,540,0,0,1,6,144,6,3,0,1,0,0,0,0,0
4215,high_active,0,0,0,41,"(10,50]",1,"[1,10)",0,0,881,730+,1,1,21,744,0,0,1,0,255,6,3,0,1,1,1,1,1,0
4216,full_active,0,0,0,250,"(150,250]",7,"[1,10)",6,"[5,30)",870,730+,1,6,8,123,2,0,1,45,153,4,2,0,0,1,0,0,0,0
4217,full_active,0,0,0,6,"(0,10]",0,0,0,0,184,91-180,0,3,1,452,1,0,1,4,98,6,3,2,0,0,0,0,0,0
4218,full_active,0,0,0,306,"(250,500]",6,"[1,10)",1,"[1,5)",661,366-730,1,4,24,843,1,0,0,18,71,1,2,0,1,1,0,0,0,0
4219,full_active,0,0,1,902,500+,8,"[1,10)",6,"[5,30)",360,181-365,0,1,25,1040,0,0,1,7,227,3,2,0,1,0,0,0,0,0
4220,high_active,0,0,1,1902,500+,11,"[10,100)",0,0,318,181-365,1,3,25,981,1,0,1,19,132,5,2,0,0,0,0,0,0,0
4221,full_active,0,0,0,10,"(0,10]",0,0,0,0,191,181-365,0,1,25,1010,0,0,0,13,328,1,2,0,0,0,0,0,0,0
4222,full_active,0,0,0,1638,500+,0,0,0,0,253,181-365,0,1,14,576,1,0,0,12,6,1,2,0,1,0,0,0,0,0
4223,full_active,0,0,0,5,"(0,10]",2,"[1,10)",0,0,219,181-365,0,3,8,141,1,0,0,34,95,6,3,0,0,0,0,0,0,0
4224,full_active,0,0,1,6,"(0,10]",5,"[1,10)",1,"[1,5)",258,181-365,0,3,24,832,2,0,1,37,195,3,2,0,0,0,0,0,0,0
4225,full_active,0,0,1,54,"(10,50]",1,"[1,10)",0,0,310,181-365,0,1,1,453,2,0,1,46,208,5,3,2,1,1,0,0,0,0
4226,full_active,0,0,0,15,"(10,50]",2,"[1,10)",0,0,85,31-60,0,1,6,61,0,0,0,12,338,3,2,0,0,0,0,0,0,0
4227,full_active,0,0,0,7,"(0,10]",1,"[1,10)",0,0,114,91-180,0,1,1,446,1,0,0,21,308,5,0,2,0,0,0,0,0,0
4228,full_active,0,0,0,123,"(100,150]",16,"[10,100)",12,"[5,30)",227,181-365,0,1,8,226,1,0,1,15,106,6,2,0,0,0,0,0,0,0
4229,full_active,0,0,0,1,"(0,10]",0,0,0,0,192,91-180,0,1,10,960,0,0,0,11,290,6,2,0,1,0,0,0,0,0
4230,full_active,0,0,0,6,"(0,10]",0,0,0,0,82,61-90,0,1,1,452,1,0,0,25,143,1,0,2,1,1,0,0,0,0
4231,full_active,0,0,0,3,"(0,10]",1,"[1,10)",0,0,914,730+,1,1,4,50,0,0,0,25,281,1,3,0,0,0,0,0,0,0
4232,high_active,0,0,0,4,"(0,10]",0,0,0,0,17,15-30,0,1,25,978,1,0,0,36,94,5,4,0,0,0,0,0,0,0
4233,full_active,0,0,0,887,500+,12,"[10,100)",7,"[5,30)",247,181-365,0,6,26,1063,0,0,0,21,127,3,2,0,1,0,0,0,0,0
4234,full_active,0,0,0,3,"(0,10]",0,0,0,0,111,91-180,0,1,1,452,1,0,1,4,98,6,0,2,0,0,0,0,0,0
4235,full_active,0,0,0,8,"(0,10]",0,0,0,0,82,91-180,0,1,21,744,0,0,1,4,217,6,3,0,0,0,0,0,0,0
4236,full_active,0,0,0,233,"(150,250]",8,"[1,10)",2,"[1,5)",110,61-90,0,4,17,662,1,0,1,3,297,4,2,0,1,1,1,0,0,0
4237,full_active,0,0,0,36,"(10,50]",1,"[1,10)",1,"[1,5)",571,366-730,1,4,24,840,0,0,0,11,242,5,3,0,0,0,0,0,0,0
4238,full_active,0,0,0,149,"(150,250]",2,"[1,10)",0,0,146,91-180,0,1,25,1028,0,0,1,16,293,6,0,0,0,0,1,0,0,0
4239,full_active,0,0,0,11,"(10,50]",1,"[1,10)",0,0,163,91-180,0,1,25,1022,0,0,1,46,208,5,3,0,0,0,0,0,0,0
4240,full_active,0,0,0,7,"(0,10]",2,"[1,10)",0,0,363,181-365,0,1,25,1010,0,0,0,2,51,2,2,0,0,0,0,0,0,0
4241,full_active,0,0,0,92,"(100,150]",1,"[1,10)",1,"[1,5)",747,366-730,1,2,17,606,0,0,0,11,141,3,3,0,0,1,0,0,0,0
4242,full_active,0,0,1,866,500+,5,"[1,10)",1,"[1,5)",347,181-365,0,0,24,873,1,0,0,21,232,1,3,0,0,0,0,0,0,0
4243,full_active,0,0,0,49,"(10,50]",11,"[10,100)",3,"[1,5)",199,181-365,1,3,21,752,2,0,0,34,224,5,2,0,0,0,0,0,0,0
4244,full_active,0,0,0,5,"(0,10]",0,0,0,0,52,31-60,0,1,1,452,1,0,0,25,188,4,0,2,1,0,0,0,0,0
4245,full_active,0,0,1,1999,500+,5,"[1,10)",3,"[1,5)",762,730+,1,6,25,1028,0,0,0,11,141,3,3,0,0,0,0,0,0,0
4246,full_active,0,0,0,1497,500+,1,"[1,10)",1,"[1,5)",419,366-730,1,6,24,886,1,0,0,13,70,3,4,0,0,0,0,0,0,0
4247,full_active,0,0,0,8,"(0,10]",3,"[1,10)",0,0,113,91-180,0,1,25,1041,0,0,1,20,263,1,4,0,1,0,0,0,0,0
4248,full_active,0,0,0,349,"(250,500]",1,"[1,10)",1,"[1,5)",142,91-180,0,3,8,369,1,0,1,37,139,4,2,0,0,0,0,0,0,0
4249,full_active,0,0,0,39,"(10,50]",18,"[10,100)",0,0,317,181-365,1,2,23,779,7,0,1,20,107,3,3,0,0,0,0,0,0,0
4250,UNKNOWN,0,0,0,42,"(10,50]",1,"[1,10)",1,"[1,5)",139,91-180,1,2,8,400,3,0,1,20,58,5,2,0,1,0,0,1,1,0
4251,full_active,0,0,0,10,"(0,10]",2,"[1,10)",0,0,238,181-365,0,2,1,458,4,0,1,6,323,3,2,2,0,0,0,0,0,0
4252,full_active,0,0,0,23,"(10,50]",0,0,0,0,93,61-90,0,3,8,161,1,0,1,45,153,4,2,0,0,0,0,0,0,0
4253,full_active,0,0,0,12,"(10,50]",1,"[1,10)",0,0,91,61-90,0,1,10,507,0,0,0,34,321,4,3,0,0,0,0,0,0,0
4254,full_active,0,0,0,45,"(10,50]",1,"[1,10)",0,0,85,61-90,0,5,17,676,4,0,0,40,92,4,2,0,0,1,0,0,0,0
4255,high_active,0,0,0,31,"(10,50]",2,"[1,10)",0,0,189,181-365,0,1,17,605,0,0,1,4,98,6,3,0,0,0,0,0,0,0
4256,full_active,0,0,0,13,"(10,50]",0,0,0,0,59,61-90,0,1,25,1030,0,0,0,36,94,5,2,0,0,0,0,0,0,0
4257,full_active,0,0,1,22,"(10,50]",1,"[1,10)",1,"[1,5)",1118,730+,1,1,1,452,1,0,1,46,166,4,0,2,0,0,0,0,0,0
4258,full_active,0,0,1,927,500+,6,"[1,10)",6,"[5,30)",555,366-730,1,2,17,645,2,0,1,15,259,1,2,0,1,0,0,0,0,0
4259,full_active,0,0,0,45,"(50,100]",2,"[1,10)",1,"[1,5)",181,91-180,1,4,15,104,0,0,1,4,192,5,0,0,1,0,0,0,0,0
4260,full_active,0,0,0,36,"(10,50]",0,0,0,0,214,181-365,1,5,25,985,0,0,0,34,224,5,3,0,0,0,0,0,0,0
4261,full_active,0,0,0,9,"(0,10]",0,0,0,0,47,31-60,1,1,25,1042,0,0,1,4,98,6,3,0,0,0,0,0,0,0
4262,full_active,0,0,0,143,"(150,250]",9,"[1,10)",2,"[1,5)",835,730+,1,6,24,896,2,0,0,25,265,1,4,0,0,0,0,0,0,0
4263,high_active,0,0,0,4,"(0,10]",0,0,0,0,48,31-60,1,1,10,507,0,0,1,7,165,1,2,0,0,0,0,0,0,0
4264,full_active,0,0,0,7,"(0,10]",0,0,0,0,138,91-180,0,1,8,133,1,0,1,6,123,2,3,0,0,0,0,0,0,0
4265,full_active,0,0,0,149,"(100,150]",16,"[10,100)",11,"[5,30)",340,181-365,0,4,8,271,1,0,0,12,338,3,2,0,0,0,0,0,0,0
4266,UNKNOWN,0,0,0,8,"(0,10]",0,0,0,0,44,31-60,1,1,8,377,0,0,0,33,101,1,3,0,0,0,0,0,0,0
4267,full_active,0,0,0,268,"(150,250]",3,"[1,10)",0,"[5,30)",254,181-365,0,3,8,363,2,0,1,16,211,6,3,0,1,0,0,0,0,0
4268,full_active,0,0,1,1770,500+,19,"[10,100)",12,"[5,30)",705,366-730,0,1,17,634,2,0,0,25,188,4,2,0,0,0,0,0,0,0
4269,full_active,0,0,1,503,"(250,500]",0,0,0,0,520,366-730,1,4,24,822,1,0,1,0,31,1,3,0,0,0,1,0,0,0
4270,UNKNOWN,0,0,0,17,"(10,50]",0,0,0,0,154,91-180,1,2,8,400,2,0,1,20,58,5,2,0,1,0,0,0,0,0
4271,full_active,0,0,0,2,"(0,10]",6,"[1,10)",0,0,432,366-730,0,1,25,985,0,0,0,11,129,3,4,0,0,0,0,0,0,0
4272,full_active,0,0,1,985,500+,15,"[10,100)",12,"[5,30)",214,181-365,0,1,8,158,0,0,1,15,53,3,2,0,1,0,1,0,0,0
4273,high_active,0,0,0,1,"(0,10]",0,0,0,0,124,91-180,0,2,8,187,2,0,1,15,320,1,0,0,1,0,0,0,0,0
4274,full_active,0,0,0,14,"(10,50]",0,0,0,0,75,31-60,1,3,24,815,1,0,1,0,325,6,2,0,1,1,1,0,0,0
4275,full_active,0,0,1,104,"(100,150]",36,"[10,100)",36,"[30,60)",301,181-365,1,4,6,71,0,0,1,4,244,5,4,0,0,0,0,0,0,0
4276,full_active,0,0,0,28,"(10,50]",11,"[10,100)",2,"[1,5)",347,181-365,1,4,17,649,2,0,1,37,55,3,2,0,0,0,0,0,0,0
4277,high_active,0,0,1,89,"(50,100]",10,"[1,10)",5,"[5,30)",106,61-90,0,1,24,824,1,0,1,3,297,4,2,0,0,0,0,0,0,0
4278,full_active,0,0,0,246,"(250,500]",4,"[1,10)",0,0,766,730+,0,6,8,300,1,0,0,11,242,5,2,0,1,1,1,1,0,0
4279,full_active,0,0,0,18,"(10,50]",22,"[10,100)",2,"[1,5)",328,181-365,1,1,13,549,0,0,1,4,192,5,3,0,1,0,1,0,0,0
4280,full_active,0,0,0,149,"(100,150]",12,"[10,100)",1,"[1,5)",264,181-365,1,4,21,738,1,0,0,12,88,6,2,0,0,1,0,0,0,0
4281,full_active,0,0,0,663,500+,9,"[1,10)",9,"[5,30)",117,91-180,0,4,24,884,1,0,0,18,50,6,2,0,0,0,0,0,0,0
4282,full_active,0,1,1,385,"(250,500]",18,"[10,100)",11,"[5,30)",1015,730+,1,3,17,638,2,0,0,13,128,3,2,0,0,0,0,0,0,0
4283,high_active,0,0,0,39,"(10,50]",5,"[1,10)",4,"[1,5)",312,181-365,0,4,1,453,2,0,0,11,78,6,2,2,0,0,0,0,0,0
4284,full_active,0,0,0,218,"(150,250]",7,"[1,10)",1,"[1,5)",252,181-365,0,6,7,101,1,0,0,34,95,6,2,0,1,0,0,0,0,0
4285,full_active,0,0,0,7,"(0,10]",0,0,0,0,71,31-60,0,1,24,937,1,0,1,19,238,6,3,0,0,0,0,0,0,0
4286,full_active,0,0,0,29,"(10,50]",11,"[10,100)",1,"[1,5)",328,181-365,1,2,8,282,0,0,1,37,48,1,3,0,0,0,0,0,0,0
4287,full_active,0,0,1,1635,500+,0,0,0,0,250,181-365,0,1,8,324,1,0,1,37,55,3,3,0,0,0,0,0,0,0
4288,full_active,0,0,0,17,"(10,50]",1,"[1,10)",1,"[1,5)",235,181-365,1,3,23,92,,0,0,34,15,3,4,0,0,0,1,0,0,0
4289,full_active,0,0,0,17,"(10,50]",13,"[10,100)",2,"[1,5)",286,181-365,0,4,8,387,2,0,1,46,269,3,4,0,0,0,0,0,0,0
